state,date,creditcardSpend
VT,2020-04-06,-.261
VA,2020-04-06,-.287
WA,2020-04-06,-.345
WV,2020-04-06,-.228
WI,2020-04-06,-.296
WY,2020-04-06,-.245
AL,2020-04-07,-.223
AK,2020-04-07,-.358
AZ,2020-04-07,-.297
AR,2020-04-07,-.194
CA,2020-04-07,-.342
CO,2020-04-07,-.345
CT,2020-04-07,-.364
DE,2020-04-07,-.368
DC,2020-04-07,-.479
FL,2020-04-07,-.236
GA,2020-04-07,-.286
HI,2020-04-07,-.262
ID,2020-04-07,-.223
IL,2020-04-07,-.307
IN,2020-04-07,-.29
IA,2020-04-07,-.31
KS,2020-04-07,-.268
KY,2020-04-07,-.23
LA,2020-04-07,-.252
ME,2020-04-07,-.214
MD,2020-04-07,-.349
MA,2020-04-07,-.337
MI,2020-04-07,-.303
MN,2020-04-07,-.347
MS,2020-04-07,-.208
MO,2020-04-07,-.27
MT,2020-04-07,-.299
NE,2020-04-07,-.252
NV,2020-04-07,-.33
NH,2020-04-07,-.256
NJ,2020-04-07,-.303
NM,2020-04-07,-.307
NY,2020-04-07,-.327
NC,2020-04-07,-.292
ND,2020-04-07,-.231
OH,2020-04-07,-.261
OK,2020-04-07,-.238
OR,2020-04-07,-.327
PA,2020-04-07,-.276
RI,2020-04-07,-.422
SC,2020-04-07,-.221
SD,2020-04-07,-.298
TN,2020-04-07,-.2
TX,2020-04-07,-.285
UT,2020-04-07,-.277
VT,2020-04-07,-.254
VA,2020-04-07,-.291
WA,2020-04-07,-.363
WV,2020-04-07,-.225
WI,2020-04-07,-.317
WY,2020-04-07,-.267
AL,2020-04-08,-.23
AK,2020-04-08,-.381
AZ,2020-04-08,-.303
AR,2020-04-08,-.195
CA,2020-04-08,-.349
CO,2020-04-08,-.345
CT,2020-04-08,-.358
DE,2020-04-08,-.382
DC,2020-04-08,-.503
FL,2020-04-08,-.259
GA,2020-04-08,-.298
HI,2020-04-08,-.252
ID,2020-04-08,-.219
IL,2020-04-08,-.314
IN,2020-04-08,-.288
IA,2020-04-08,-.324
KS,2020-04-08,-.278
KY,2020-04-08,-.228
LA,2020-04-08,-.254
ME,2020-04-08,-.227
MD,2020-04-08,-.338
MA,2020-04-08,-.338
MI,2020-04-08,-.297
MN,2020-04-08,-.345
MS,2020-04-08,-.212
MO,2020-04-08,-.269
MT,2020-04-08,-.315
NE,2020-04-08,-.261
NV,2020-04-08,-.341
NH,2020-04-08,-.261
NJ,2020-04-08,-.303
NM,2020-04-08,-.306
NY,2020-04-08,-.328
NC,2020-04-08,-.296
ND,2020-04-08,-.231
OH,2020-04-08,-.268
OK,2020-04-08,-.253
OR,2020-04-08,-.329
PA,2020-04-08,-.278
RI,2020-04-08,-.446
SC,2020-04-08,-.228
SD,2020-04-08,-.334
TN,2020-04-08,-.206
TX,2020-04-08,-.295
UT,2020-04-08,-.278
VT,2020-04-08,-.24
VA,2020-04-08,-.289
WA,2020-04-08,-.359
WV,2020-04-08,-.226
WI,2020-04-08,-.329
WY,2020-04-08,-.263
AL,2020-04-09,-.24
AK,2020-04-09,-.342
AZ,2020-04-09,-.289
AR,2020-04-09,-.19
CA,2020-04-09,-.35
CO,2020-04-09,-.341
CT,2020-04-09,-.358
DE,2020-04-09,-.374
DC,2020-04-09,-.507
FL,2020-04-09,-.276
GA,2020-04-09,-.307
HI,2020-04-09,-.227
ID,2020-04-09,-.218
IL,2020-04-09,-.312
IN,2020-04-09,-.283
IA,2020-04-09,-.325
KS,2020-04-09,-.264
KY,2020-04-09,-.231
LA,2020-04-09,-.251
ME,2020-04-09,-.21
MD,2020-04-09,-.337
MA,2020-04-09,-.33
MI,2020-04-09,-.293
MN,2020-04-09,-.34
MS,2020-04-09,-.231
MO,2020-04-09,-.261
MT,2020-04-09,-.265
NE,2020-04-09,-.255
NV,2020-04-09,-.344
NH,2020-04-09,-.25
NJ,2020-04-09,-.3
NM,2020-04-09,-.304
NY,2020-04-09,-.324
NC,2020-04-09,-.295
ND,2020-04-09,-.208
OH,2020-04-09,-.258
OK,2020-04-09,-.26
OR,2020-04-09,-.323
PA,2020-04-09,-.278
RI,2020-04-09,-.443
SC,2020-04-09,-.232
SD,2020-04-09,-.308
TN,2020-04-09,-.213
TX,2020-04-09,-.293
UT,2020-04-09,-.272
VT,2020-04-09,-.228
VA,2020-04-09,-.295
WA,2020-04-09,-.336
WV,2020-04-09,-.236
WI,2020-04-09,-.326
WY,2020-04-09,-.227
AL,2020-04-10,-.263
AK,2020-04-10,-.295
AZ,2020-04-10,-.284
AR,2020-04-10,-.175
CA,2020-04-10,-.356
CO,2020-04-10,-.332
CT,2020-04-10,-.349
DE,2020-04-10,-.367
DC,2020-04-10,-.481
FL,2020-04-10,-.278
GA,2020-04-10,-.306
HI,2020-04-10,-.228
ID,2020-04-10,-.216
IL,2020-04-10,-.301
IN,2020-04-10,-.277
IA,2020-04-10,-.31
KS,2020-04-10,-.245
KY,2020-04-10,-.236
LA,2020-04-10,-.271
ME,2020-04-10,-.223
MD,2020-04-10,-.347
MA,2020-04-10,-.317
MI,2020-04-10,-.288
MN,2020-04-10,-.317
MS,2020-04-10,-.26
MO,2020-04-10,-.245
MT,2020-04-10,-.282
NE,2020-04-10,-.245
NV,2020-04-10,-.338
NH,2020-04-10,-.238
NJ,2020-04-10,-.3
NM,2020-04-10,-.31
NY,2020-04-10,-.325
NC,2020-04-10,-.298
ND,2020-04-10,-.206
OH,2020-04-10,-.255
OK,2020-04-10,-.256
OR,2020-04-10,-.318
PA,2020-04-10,-.278
RI,2020-04-10,-.342
SC,2020-04-10,-.24
SD,2020-04-10,-.271
TN,2020-04-10,-.214
TX,2020-04-10,-.289
UT,2020-04-10,-.268
VT,2020-04-10,-.215
VA,2020-04-10,-.3
WA,2020-04-10,-.324
WV,2020-04-10,-.238
WI,2020-04-10,-.301
WY,2020-04-10,-.192
AL,2020-04-11,-.276
AK,2020-04-11,-.305
AZ,2020-04-11,-.294
AR,2020-04-11,-.175
CA,2020-04-11,-.356
CO,2020-04-11,-.323
CT,2020-04-11,-.341
DE,2020-04-11,-.37
DC,2020-04-11,-.478
FL,2020-04-11,-.273
GA,2020-04-11,-.296
HI,2020-04-11,-.233
ID,2020-04-11,-.198
IL,2020-04-11,-.295
IN,2020-04-11,-.271
IA,2020-04-11,-.311
KS,2020-04-11,-.24
KY,2020-04-11,-.23
LA,2020-04-11,-.277
ME,2020-04-11,-.212
MD,2020-04-11,-.347
MA,2020-04-11,-.302
MI,2020-04-11,-.283
MN,2020-04-11,-.29
MS,2020-04-11,-.261
MO,2020-04-11,-.254
MT,2020-04-11,-.279
NE,2020-04-11,-.237
NV,2020-04-11,-.343
NH,2020-04-11,-.231
NJ,2020-04-11,-.294
NM,2020-04-11,-.312
NY,2020-04-11,-.32
NC,2020-04-11,-.302
ND,2020-04-11,-.199
OH,2020-04-11,-.257
OK,2020-04-11,-.243
OR,2020-04-11,-.314
PA,2020-04-11,-.274
RI,2020-04-11,-.364
SC,2020-04-11,-.247
SD,2020-04-11,-.257
TN,2020-04-11,-.21
TX,2020-04-11,-.287
UT,2020-04-11,-.262
VT,2020-04-11,-.215
VA,2020-04-11,-.294
WA,2020-04-11,-.327
WV,2020-04-11,-.222
WI,2020-04-11,-.28
WY,2020-04-11,-.201
AL,2020-04-12,-.299
AK,2020-04-12,-.323
AZ,2020-04-12,-.313
AR,2020-04-12,-.203
CA,2020-04-12,-.369
CO,2020-04-12,-.341
CT,2020-04-12,-.369
DE,2020-04-12,-.391
DC,2020-04-12,-.482
FL,2020-04-12,-.301
GA,2020-04-12,-.312
HI,2020-04-12,-.241
ID,2020-04-12,-.21
IL,2020-04-12,-.32
IN,2020-04-12,-.288
IA,2020-04-12,-.341
KS,2020-04-12,-.269
KY,2020-04-12,-.253
LA,2020-04-12,-.288
ME,2020-04-12,-.241
MD,2020-04-12,-.359
MA,2020-04-12,-.332
MI,2020-04-12,-.297
MN,2020-04-12,-.316
MS,2020-04-12,-.28
MO,2020-04-12,-.278
MT,2020-04-12,-.293
NE,2020-04-12,-.264
NV,2020-04-12,-.362
NH,2020-04-12,-.257
NJ,2020-04-12,-.317
NM,2020-04-12,-.331
NY,2020-04-12,-.339
NC,2020-04-12,-.326
ND,2020-04-12,-.214
OH,2020-04-12,-.281
OK,2020-04-12,-.257
OR,2020-04-12,-.326
PA,2020-04-12,-.304
RI,2020-04-12,-.439
SC,2020-04-12,-.277
SD,2020-04-12,-.257
TN,2020-04-12,-.238
TX,2020-04-12,-.308
UT,2020-04-12,-.271
VT,2020-04-12,-.244
VA,2020-04-12,-.319
WA,2020-04-12,-.342
WV,2020-04-12,-.25
WI,2020-04-12,-.313
WY,2020-04-12,-.225
AL,2020-04-13,-.298
AK,2020-04-13,-.334
AZ,2020-04-13,-.336
AR,2020-04-13,-.14
CA,2020-04-13,-.371
CO,2020-04-13,-.347
CT,2020-04-13,-.403
DE,2020-04-13,-.404
DC,2020-04-13,-.488
FL,2020-04-13,-.311
GA,2020-04-13,-.323
HI,2020-04-13,-.241
ID,2020-04-13,-.218
IL,2020-04-13,-.329
IN,2020-04-13,-.285
IA,2020-04-13,-.351
KS,2020-04-13,-.296
KY,2020-04-13,-.271
LA,2020-04-13,-.283
ME,2020-04-13,-.246
MD,2020-04-13,-.38
MA,2020-04-13,-.364
MI,2020-04-13,-.311
MN,2020-04-13,-.337
MS,2020-04-13,-.306
MO,2020-04-13,-.28
MT,2020-04-13,-.306
NE,2020-04-13,-.278
NV,2020-04-13,-.377
NH,2020-04-13,-.242
NJ,2020-04-13,-.339
NM,2020-04-13,-.346
NY,2020-04-13,-.36
NC,2020-04-13,-.338
ND,2020-04-13,-.214
OH,2020-04-13,-.288
OK,2020-04-13,-.261
OR,2020-04-13,-.328
PA,2020-04-13,-.328
RI,2020-04-13,-.448
SC,2020-04-13,-.293
SD,2020-04-13,-.342
TN,2020-04-13,-.173
TX,2020-04-13,-.3
UT,2020-04-13,-.276
VT,2020-04-13,-.247
VA,2020-04-13,-.328
WA,2020-04-13,-.344
WV,2020-04-13,-.269
WI,2020-04-13,-.34
WY,2020-04-13,-.236
AL,2020-04-14,-.274
AK,2020-04-14,-.246
AZ,2020-04-14,-.277
AR,2020-04-14,-.0794
CA,2020-04-14,-.371
CO,2020-04-14,-.349
CT,2020-04-14,-.352
DE,2020-04-14,-.344
DC,2020-04-14,-.448
FL,2020-04-14,-.245
GA,2020-04-14,-.282
HI,2020-04-14,-.191
ID,2020-04-14,-.187
IL,2020-04-14,-.283
IN,2020-04-14,-.229
IA,2020-04-14,-.284
KS,2020-04-14,-.234
KY,2020-04-14,-.212
LA,2020-04-14,-.258
ME,2020-04-14,-.167
MD,2020-04-14,-.331
MA,2020-04-14,-.285
MI,2020-04-14,-.244
MN,2020-04-14,-.291
MS,2020-04-14,-.134
MO,2020-04-14,-.239
MT,2020-04-14,-.272
NE,2020-04-14,-.225
NV,2020-04-14,-.364
NH,2020-04-14,-.179
NJ,2020-04-14,-.291
NM,2020-04-14,-.333
NY,2020-04-14,-.307
NC,2020-04-14,-.303
ND,2020-04-14,-.204
OH,2020-04-14,-.202
OK,2020-04-14,-.25
OR,2020-04-14,-.295
PA,2020-04-14,-.254
RI,2020-04-14,-.289
SC,2020-04-14,-.284
SD,2020-04-14,-.247
TN,2020-04-14,-.0955
TX,2020-04-14,-.264
UT,2020-04-14,-.27
VT,2020-04-14,-.229
VA,2020-04-14,-.294
WA,2020-04-14,-.3
WV,2020-04-14,-.232
WI,2020-04-14,-.259
WY,2020-04-14,-.16
AL,2020-04-15,-.253
AK,2020-04-15,-.24
AZ,2020-04-15,-.265
AR,2020-04-15,-.0539
CA,2020-04-15,-.372
CO,2020-04-15,-.339
CT,2020-04-15,-.333
DE,2020-04-15,-.331
DC,2020-04-15,-.44
FL,2020-04-15,-.221
GA,2020-04-15,-.271
HI,2020-04-15,-.152
ID,2020-04-15,-.188
IL,2020-04-15,-.247
IN,2020-04-15,-.203
IA,2020-04-15,-.271
KS,2020-04-15,-.197
KY,2020-04-15,-.15
LA,2020-04-15,-.231
ME,2020-04-15,-.121
MD,2020-04-15,-.306
MA,2020-04-15,-.253
MI,2020-04-15,-.218
MN,2020-04-15,-.279
MS,2020-04-15,-.158
MO,2020-04-15,-.205
MT,2020-04-15,-.302
NE,2020-04-15,-.192
NV,2020-04-15,-.361
NH,2020-04-15,-.167
NJ,2020-04-15,-.262
NM,2020-04-15,-.345
NY,2020-04-15,-.276
NC,2020-04-15,-.298
ND,2020-04-15,-.143
OH,2020-04-15,-.15
OK,2020-04-15,-.221
OR,2020-04-15,-.299
PA,2020-04-15,-.217
RI,2020-04-15,-.237
SC,2020-04-15,-.265
SD,2020-04-15,-.213
TN,2020-04-15,-.0537
TX,2020-04-15,-.242
UT,2020-04-15,-.278
VT,2020-04-15,-.219
VA,2020-04-15,-.288
WA,2020-04-15,-.296
WV,2020-04-15,-.149
WI,2020-04-15,-.225
WY,2020-04-15,-.113
AL,2020-04-16,-.234
AK,2020-04-16,-.294
AZ,2020-04-16,-.276
AR,2020-04-16,-.0531
CA,2020-04-16,-.371
CO,2020-04-16,-.344
CT,2020-04-16,-.331
DE,2020-04-16,-.345
DC,2020-04-16,-.433
FL,2020-04-16,-.208
GA,2020-04-16,-.269
HI,2020-04-16,-.134
ID,2020-04-16,-.172
IL,2020-04-16,-.233
IN,2020-04-16,-.182
IA,2020-04-16,-.272
KS,2020-04-16,-.178
KY,2020-04-16,-.123
LA,2020-04-16,-.208
ME,2020-04-16,-.0988
MD,2020-04-16,-.298
MA,2020-04-16,-.262
MI,2020-04-16,-.194
MN,2020-04-16,-.269
MS,2020-04-16,-.163
MO,2020-04-16,-.191
MT,2020-04-16,-.298
NE,2020-04-16,-.182
NV,2020-04-16,-.355
NH,2020-04-16,-.151
NJ,2020-04-16,-.261
NM,2020-04-16,-.351
NY,2020-04-16,-.272
NC,2020-04-16,-.307
ND,2020-04-16,-.113
OH,2020-04-16,-.139
OK,2020-04-16,-.186
OR,2020-04-16,-.297
PA,2020-04-16,-.208
RI,2020-04-16,-.253
SC,2020-04-16,-.245
SD,2020-04-16,-.21
TN,2020-04-16,-.0241
TX,2020-04-16,-.228
UT,2020-04-16,-.271
VT,2020-04-16,-.203
VA,2020-04-16,-.277
WA,2020-04-16,-.296
WV,2020-04-16,-.101
WI,2020-04-16,-.212
WY,2020-04-16,-.0952
AL,2020-04-17,-.217
AK,2020-04-17,-.291
AZ,2020-04-17,-.282
AR,2020-04-17,-.0474
CA,2020-04-17,-.368
CO,2020-04-17,-.344
CT,2020-04-17,-.331
DE,2020-04-17,-.357
DC,2020-04-17,-.453
FL,2020-04-17,-.196
GA,2020-04-17,-.268
HI,2020-04-17,-.134
ID,2020-04-17,-.156
IL,2020-04-17,-.235
IN,2020-04-17,-.174
IA,2020-04-17,-.281
KS,2020-04-17,-.184
KY,2020-04-17,-.107
LA,2020-04-17,-.18
ME,2020-04-17,-.0697
MD,2020-04-17,-.294
MA,2020-04-17,-.284
MI,2020-04-17,-.189
MN,2020-04-17,-.273
MS,2020-04-17,-.153
MO,2020-04-17,-.189
MT,2020-04-17,-.253
NE,2020-04-17,-.193
NV,2020-04-17,-.366
NH,2020-04-17,-.143
NJ,2020-04-17,-.26
NM,2020-04-17,-.34
NY,2020-04-17,-.273
NC,2020-04-17,-.309
ND,2020-04-17,-.0816
OH,2020-04-17,-.154
OK,2020-04-17,-.18
OR,2020-04-17,-.301
PA,2020-04-17,-.209
RI,2020-04-17,-.369
SC,2020-04-17,-.227
SD,2020-04-17,-.241
TN,2020-04-17,-.00272
TX,2020-04-17,-.226
UT,2020-04-17,-.266
VT,2020-04-17,-.199
VA,2020-04-17,-.268
WA,2020-04-17,-.303
WV,2020-04-17,-.0872
WI,2020-04-17,-.216
WY,2020-04-17,-.137
AL,2020-04-18,-.202
AK,2020-04-18,-.282
AZ,2020-04-18,-.279
AR,2020-04-18,-.0219
CA,2020-04-18,-.365
CO,2020-04-18,-.343
CT,2020-04-18,-.337
DE,2020-04-18,-.355
DC,2020-04-18,-.45
FL,2020-04-18,-.187
GA,2020-04-18,-.262
HI,2020-04-18,-.144
ID,2020-04-18,-.149
IL,2020-04-18,-.227
IN,2020-04-18,-.169
IA,2020-04-18,-.283
KS,2020-04-18,-.187
KY,2020-04-18,-.1
LA,2020-04-18,-.173
ME,2020-04-18,-.07
MD,2020-04-18,-.3
MA,2020-04-18,-.317
MI,2020-04-18,-.191
MN,2020-04-18,-.288
MS,2020-04-18,-.145
MO,2020-04-18,-.185
MT,2020-04-18,-.255
NE,2020-04-18,-.191
NV,2020-04-18,-.362
NH,2020-04-18,-.144
NJ,2020-04-18,-.261
NM,2020-04-18,-.337
NY,2020-04-18,-.276
NC,2020-04-18,-.309
ND,2020-04-18,-.0753
OH,2020-04-18,-.156
OK,2020-04-18,-.168
OR,2020-04-18,-.302
PA,2020-04-18,-.214
RI,2020-04-18,-.411
SC,2020-04-18,-.214
SD,2020-04-18,-.27
TN,2020-04-18,.0187
TX,2020-04-18,-.218
UT,2020-04-18,-.265
VT,2020-04-18,-.19
VA,2020-04-18,-.267
WA,2020-04-18,-.3
WV,2020-04-18,-.0842
WI,2020-04-18,-.233
WY,2020-04-18,-.152
AL,2020-04-19,-.173
AK,2020-04-19,-.301
AZ,2020-04-19,-.261
AR,2020-04-19,.00733
CA,2020-04-19,-.343
CO,2020-04-19,-.32
CT,2020-04-19,-.325
DE,2020-04-19,-.33
DC,2020-04-19,-.451
FL,2020-04-19,-.142
GA,2020-04-19,-.234
HI,2020-04-19,-.119
ID,2020-04-19,-.132
IL,2020-04-19,-.201
IN,2020-04-19,-.141
IA,2020-04-19,-.26
KS,2020-04-19,-.16
KY,2020-04-19,-.0772
LA,2020-04-19,-.137
ME,2020-04-19,-.0322
MD,2020-04-19,-.294
MA,2020-04-19,-.3
MI,2020-04-19,-.181
MN,2020-04-19,-.262
MS,2020-04-19,-.158
MO,2020-04-19,-.154
MT,2020-04-19,-.238
NE,2020-04-19,-.169
NV,2020-04-19,-.344
NH,2020-04-19,-.115
NJ,2020-04-19,-.244
NM,2020-04-19,-.322
NY,2020-04-19,-.261
NC,2020-04-19,-.283
ND,2020-04-19,-.0493
OH,2020-04-19,-.13
OK,2020-04-19,-.154
OR,2020-04-19,-.28
PA,2020-04-19,-.194
RI,2020-04-19,-.405
SC,2020-04-19,-.177
SD,2020-04-19,-.269
TN,2020-04-19,.0676
TX,2020-04-19,-.193
UT,2020-04-19,-.255
VT,2020-04-19,-.155
VA,2020-04-19,-.237
WA,2020-04-19,-.277
WV,2020-04-19,-.0402
WI,2020-04-19,-.215
WY,2020-04-19,-.132
AL,2020-04-20,-.164
AK,2020-04-20,-.255
AZ,2020-04-20,-.234
AR,2020-04-20,-.0507
CA,2020-04-20,-.339
CO,2020-04-20,-.312
CT,2020-04-20,-.282
DE,2020-04-20,-.29
DC,2020-04-20,-.456
FL,2020-04-20,-.13
GA,2020-04-20,-.219
HI,2020-04-20,-.0847
ID,2020-04-20,-.11
IL,2020-04-20,-.183
IN,2020-04-20,-.128
IA,2020-04-20,-.238
KS,2020-04-20,-.125
KY,2020-04-20,-.049
LA,2020-04-20,-.12
ME,2020-04-20,-.0169
MD,2020-04-20,-.261
MA,2020-04-20,-.26
MI,2020-04-20,-.154
MN,2020-04-20,-.234
MS,2020-04-20,-.143
MO,2020-04-20,-.132
MT,2020-04-20,-.204
NE,2020-04-20,-.145
NV,2020-04-20,-.335
NH,2020-04-20,-.146
NJ,2020-04-20,-.217
NM,2020-04-20,-.295
NY,2020-04-20,-.224
NC,2020-04-20,-.27
ND,2020-04-20,-.0298
OH,2020-04-20,-.102
OK,2020-04-20,-.139
OR,2020-04-20,-.273
PA,2020-04-20,-.163
RI,2020-04-20,-.313
SC,2020-04-20,-.165
SD,2020-04-20,-.184
TN,2020-04-20,.022
TX,2020-04-20,-.192
UT,2020-04-20,-.238
VT,2020-04-20,-.15
VA,2020-04-20,-.222
WA,2020-04-20,-.258
WV,2020-04-20,-.0107
WI,2020-04-20,-.167
WY,2020-04-20,-.103
AL,2020-04-21,-.142
AK,2020-04-21,-.27
AZ,2020-04-21,-.25
AR,2020-04-21,-.0548
CA,2020-04-21,-.318
CO,2020-04-21,-.288
CT,2020-04-21,-.286
DE,2020-04-21,-.334
DC,2020-04-21,-.458
FL,2020-04-21,-.15
GA,2020-04-21,-.219
HI,2020-04-21,-.104
ID,2020-04-21,-.0948
IL,2020-04-21,-.179
IN,2020-04-21,-.131
IA,2020-04-21,-.255
KS,2020-04-21,-.139
KY,2020-04-21,-.0646
LA,2020-04-21,-.0889
ME,2020-04-21,-.00879
MD,2020-04-21,-.264
MA,2020-04-21,-.264
MI,2020-04-21,-.174
MN,2020-04-21,-.221
MS,2020-04-21,-.237
MO,2020-04-21,-.118
MT,2020-04-21,-.207
NE,2020-04-21,-.143
NV,2020-04-21,-.322
NH,2020-04-21,-.162
NJ,2020-04-21,-.216
NM,2020-04-21,-.275
NY,2020-04-21,-.223
NC,2020-04-21,-.278
ND,2020-04-21,.022
OH,2020-04-21,-.128
OK,2020-04-21,-.107
OR,2020-04-21,-.273
PA,2020-04-21,-.189
RI,2020-04-21,-.41
SC,2020-04-21,-.146
SD,2020-04-21,-.23
TN,2020-04-21,.00227
TX,2020-04-21,-.189
UT,2020-04-21,-.223
VT,2020-04-21,-.115
VA,2020-04-21,-.217
WA,2020-04-21,-.278
WV,2020-04-21,.0116
WI,2020-04-21,-.18
WY,2020-04-21,-.133
AL,2020-04-22,-.142
AK,2020-04-22,-.268
AZ,2020-04-22,-.238
AR,2020-04-22,-.0775
CA,2020-04-22,-.313
CO,2020-04-22,-.29
CT,2020-04-22,-.295
DE,2020-04-22,-.339
DC,2020-04-22,-.445
FL,2020-04-22,-.158
GA,2020-04-22,-.218
HI,2020-04-22,-.134
ID,2020-04-22,-.0852
IL,2020-04-22,-.205
IN,2020-04-22,-.144
IA,2020-04-22,-.254
KS,2020-04-22,-.16
KY,2020-04-22,-.0958
LA,2020-04-22,-.103
ME,2020-04-22,-.0513
MD,2020-04-22,-.289
MA,2020-04-22,-.269
MI,2020-04-22,-.177
MN,2020-04-22,-.219
MS,2020-04-22,-.215
MO,2020-04-22,-.134
MT,2020-04-22,-.164
NE,2020-04-22,-.155
NV,2020-04-22,-.318
NH,2020-04-22,-.151
NJ,2020-04-22,-.222
NM,2020-04-22,-.274
NY,2020-04-22,-.239
NC,2020-04-22,-.273
ND,2020-04-22,-.0219
OH,2020-04-22,-.162
OK,2020-04-22,-.115
OR,2020-04-22,-.25
PA,2020-04-22,-.211
RI,2020-04-22,-.375
SC,2020-04-22,-.149
SD,2020-04-22,-.234
TN,2020-04-22,-.0212
TX,2020-04-22,-.201
UT,2020-04-22,-.218
VT,2020-04-22,-.13
VA,2020-04-22,-.215
WA,2020-04-22,-.269
WV,2020-04-22,-.044
WI,2020-04-22,-.192
WY,2020-04-22,-.155
AL,2020-04-23,-.169
AK,2020-04-23,-.282
AZ,2020-04-23,-.28
AR,2020-04-23,-.0746
CA,2020-04-23,-.312
CO,2020-04-23,-.283
CT,2020-04-23,-.334
DE,2020-04-23,-.336
DC,2020-04-23,-.502
FL,2020-04-23,-.184
GA,2020-04-23,-.245
HI,2020-04-23,-.183
ID,2020-04-23,-.12
IL,2020-04-23,-.234
IN,2020-04-23,-.18
IA,2020-04-23,-.288
KS,2020-04-23,-.212
KY,2020-04-23,-.131
LA,2020-04-23,-.157
ME,2020-04-23,-.116
MD,2020-04-23,-.322
MA,2020-04-23,-.338
MI,2020-04-23,-.215
MN,2020-04-23,-.25
MS,2020-04-23,-.236
MO,2020-04-23,-.158
MT,2020-04-23,-.209
NE,2020-04-23,-.196
NV,2020-04-23,-.335
NH,2020-04-23,-.192
NJ,2020-04-23,-.253
NM,2020-04-23,-.254
NY,2020-04-23,-.283
NC,2020-04-23,-.291
ND,2020-04-23,-.0377
OH,2020-04-23,-.215
OK,2020-04-23,-.145
OR,2020-04-23,-.265
PA,2020-04-23,-.268
RI,2020-04-23,-.406
SC,2020-04-23,-.166
SD,2020-04-23,-.301
TN,2020-04-23,-.0512
TX,2020-04-23,-.229
UT,2020-04-23,-.224
VT,2020-04-23,-.151
VA,2020-04-23,-.233
WA,2020-04-23,-.296
WV,2020-04-23,-.0963
WI,2020-04-23,-.236
WY,2020-04-23,-.217
AL,2020-04-24,-.169
AK,2020-04-24,-.298
AZ,2020-04-24,-.264
AR,2020-04-24,-.0756
CA,2020-04-24,-.311
CO,2020-04-24,-.284
CT,2020-04-24,-.328
DE,2020-04-24,-.343
DC,2020-04-24,-.5
FL,2020-04-24,-.187
GA,2020-04-24,-.24
HI,2020-04-24,-.178
ID,2020-04-24,-.125
IL,2020-04-24,-.229
IN,2020-04-24,-.173
IA,2020-04-24,-.271
KS,2020-04-24,-.196
KY,2020-04-24,-.137
LA,2020-04-24,-.15
ME,2020-04-24,-.103
MD,2020-04-24,-.314
MA,2020-04-24,-.317
MI,2020-04-24,-.206
MN,2020-04-24,-.247
MS,2020-04-24,-.206
MO,2020-04-24,-.152
MT,2020-04-24,-.211
NE,2020-04-24,-.181
NV,2020-04-24,-.32
NH,2020-04-24,-.194
NJ,2020-04-24,-.257
NM,2020-04-24,-.252
NY,2020-04-24,-.273
NC,2020-04-24,-.282
ND,2020-04-24,-.0493
OH,2020-04-24,-.187
OK,2020-04-24,-.133
OR,2020-04-24,-.257
PA,2020-04-24,-.258
RI,2020-04-24,-.387
SC,2020-04-24,-.169
SD,2020-04-24,-.279
TN,2020-04-24,-.057
TX,2020-04-24,-.211
UT,2020-04-24,-.219
VT,2020-04-24,-.169
VA,2020-04-24,-.231
WA,2020-04-24,-.284
WV,2020-04-24,-.0831
WI,2020-04-24,-.229
WY,2020-04-24,-.179
AL,2020-04-25,-.167
AK,2020-04-25,-.302
AZ,2020-04-25,-.254
AR,2020-04-25,-.0874
CA,2020-04-25,-.31
CO,2020-04-25,-.287
CT,2020-04-25,-.321
DE,2020-04-25,-.343
DC,2020-04-25,-.484
FL,2020-04-25,-.183
GA,2020-04-25,-.231
HI,2020-04-25,-.152
ID,2020-04-25,-.121
IL,2020-04-25,-.229
IN,2020-04-25,-.169
IA,2020-04-25,-.264
KS,2020-04-25,-.18
KY,2020-04-25,-.122
LA,2020-04-25,-.138
ME,2020-04-25,-.0954
MD,2020-04-25,-.298
MA,2020-04-25,-.281
MI,2020-04-25,-.189
MN,2020-04-25,-.239
MS,2020-04-25,-.187
MO,2020-04-25,-.144
MT,2020-04-25,-.187
NE,2020-04-25,-.169
NV,2020-04-25,-.306
NH,2020-04-25,-.176
NJ,2020-04-25,-.244
NM,2020-04-25,-.259
NY,2020-04-25,-.259
NC,2020-04-25,-.273
ND,2020-04-25,-.047
OH,2020-04-25,-.167
OK,2020-04-25,-.135
OR,2020-04-25,-.264
PA,2020-04-25,-.25
RI,2020-04-25,-.348
SC,2020-04-25,-.171
SD,2020-04-25,-.28
TN,2020-04-25,-.0636
TX,2020-04-25,-.206
UT,2020-04-25,-.203
VT,2020-04-25,-.177
VA,2020-04-25,-.228
WA,2020-04-25,-.272
WV,2020-04-25,-.073
WI,2020-04-25,-.225
WY,2020-04-25,-.149
AL,2020-04-26,-.163
AK,2020-04-26,-.268
AZ,2020-04-26,-.24
AR,2020-04-26,-.0728
CA,2020-04-26,-.317
CO,2020-04-26,-.291
CT,2020-04-26,-.305
DE,2020-04-26,-.316
DC,2020-04-26,-.463
FL,2020-04-26,-.187
GA,2020-04-26,-.232
HI,2020-04-26,-.132
ID,2020-04-26,-.106
IL,2020-04-26,-.221
IN,2020-04-26,-.156
IA,2020-04-26,-.25
KS,2020-04-26,-.162
KY,2020-04-26,-.101
