state,date,covidCases
VA,2020-05-10,24081
WA,2020-05-10,17781
WV,2020-05-10,1363
WI,2020-05-10,10379
WY,2020-05-10,662
AL,2020-05-11,10164
AK,2020-05-11,380
AZ,2020-05-11,11380
AR,2020-05-11,4043
CA,2020-05-11,69514
CO,2020-05-11,19793
CT,2020-05-11,33765
DE,2020-05-11,6565
DC,2020-05-11,6389
FL,2020-05-11,40974
GA,2020-05-11,32448
HI,2020-05-11,623
ID,2020-05-11,2261
IL,2020-05-11,79123
IN,2020-05-11,25134
IA,2020-05-11,12373
KS,2020-05-11,7161
KY,2020-05-11,6710
LA,2020-05-11,31881
ME,2020-05-11,1462
MD,2020-05-11,33483
MA,2020-05-11,78462
MI,2020-05-11,47526
MN,2020-05-11,11798
MS,2020-05-11,9674
MO,2020-05-11,10025
MT,2020-05-11,459
NE,2020-05-11,8575
NV,2020-05-11,6152
NH,2020-05-11,3160
NJ,2020-05-11,139945
NM,2020-05-11,5069
NY,2020-05-11,342267
NC,2020-05-11,15069
ND,2020-05-11,1518
OH,2020-05-11,24785
OK,2020-05-11,4613
OR,2020-05-11,3286
PA,2020-05-11,60557
RI,2020-05-11,11450
SC,2020-05-11,7792
SD,2020-05-11,3614
TN,2020-05-11,15423
TX,2020-05-11,40988
UT,2020-05-11,6364
VT,2020-05-11,926
VA,2020-05-11,25070
WA,2020-05-11,18172
WV,2020-05-11,1370
WI,2020-05-11,10581
WY,2020-05-11,669
AL,2020-05-12,10464
AK,2020-05-12,383
AZ,2020-05-12,11736
AR,2020-05-12,4164
CA,2020-05-12,71150
CO,2020-05-12,20103
CT,2020-05-12,34333
DE,2020-05-12,6741
DC,2020-05-12,6485
FL,2020-05-12,41915
GA,2020-05-12,33311
HI,2020-05-12,624
ID,2020-05-12,2294
IL,2020-05-12,83168
IN,2020-05-12,25676
IA,2020-05-12,12912
KS,2020-05-12,7352
KY,2020-05-12,7003
LA,2020-05-12,32116
ME,2020-05-12,1477
MD,2020-05-12,34174
MA,2020-05-12,79332
MI,2020-05-12,47946
MN,2020-05-12,12493
MS,2020-05-12,9908
MO,2020-05-12,10124
MT,2020-05-12,461
NE,2020-05-12,8732
NV,2020-05-12,6311
NH,2020-05-12,3239
NJ,2020-05-12,140743
NM,2020-05-12,5212
NY,2020-05-12,343705
NC,2020-05-12,15402
ND,2020-05-12,1571
OH,2020-05-12,25257
OK,2020-05-12,4731
OR,2020-05-12,3359
PA,2020-05-12,61407
RI,2020-05-12,11614
SC,2020-05-12,7927
SD,2020-05-12,3663
TN,2020-05-12,15777
TX,2020-05-12,42348
UT,2020-05-12,6454
VT,2020-05-12,927
VA,2020-05-12,25800
WA,2020-05-12,18382
WV,2020-05-12,1379
WI,2020-05-12,10781
WY,2020-05-12,675
AL,2020-05-13,10700
AK,2020-05-13,383
AZ,2020-05-13,12176
AR,2020-05-13,4236
CA,2020-05-13,73218
CO,2020-05-13,20442
CT,2020-05-13,34855
DE,2020-05-13,6952
DC,2020-05-13,6584
FL,2020-05-13,42394
GA,2020-05-13,33866
HI,2020-05-13,627
ID,2020-05-13,2325
IL,2020-05-13,84874
IN,2020-05-13,26044
IA,2020-05-13,13289
KS,2020-05-13,7552
KY,2020-05-13,7102
LA,2020-05-13,32728
ME,2020-05-13,1515
MD,2020-05-13,34927
MA,2020-05-13,80497
MI,2020-05-13,48307
MN,2020-05-13,12916
MS,2020-05-13,10090
MO,2020-05-13,10369
MT,2020-05-13,462
NE,2020-05-13,9072
NV,2020-05-13,6482
NH,2020-05-13,3299
NJ,2020-05-13,141560
NM,2020-05-13,5364
NY,2020-05-13,345828
NC,2020-05-13,15850
ND,2020-05-13,1647
OH,2020-05-13,25727
OK,2020-05-13,4852
OR,2020-05-13,3416
PA,2020-05-13,62194
RI,2020-05-13,11835
SC,2020-05-13,8030
SD,2020-05-13,3732
TN,2020-05-13,16261
TX,2020-05-13,43822
UT,2020-05-13,6624
VT,2020-05-13,929
VA,2020-05-13,26746
WA,2020-05-13,18492
WV,2020-05-13,1405
WI,2020-05-13,11071
WY,2020-05-13,688
AL,2020-05-14,11101
AK,2020-05-14,387
AZ,2020-05-14,12674
AR,2020-05-14,4366
CA,2020-05-14,74947
CO,2020-05-14,20813
CT,2020-05-14,35464
DE,2020-05-14,7223
DC,2020-05-14,6736
FL,2020-05-14,43202
GA,2020-05-14,34422
HI,2020-05-14,627
ID,2020-05-14,2352
IL,2020-05-14,88081
IN,2020-05-14,26627
IA,2020-05-14,13675
KS,2020-05-14,7668
KY,2020-05-14,7397
LA,2020-05-14,33555
ME,2020-05-14,1565
MD,2020-05-14,36021
MA,2020-05-14,82182
MI,2020-05-14,49489
MN,2020-05-14,13443
MS,2020-05-14,10483
MO,2020-05-14,10490
MT,2020-05-14,462
NE,2020-05-14,9411
NV,2020-05-14,6604
NH,2020-05-14,3382
NJ,2020-05-14,142704
NM,2020-05-14,5503
NY,2020-05-14,348192
NC,2020-05-14,16593
ND,2020-05-14,1712
OH,2020-05-14,26363
OK,2020-05-14,4962
OR,2020-05-14,3479
PA,2020-05-14,63158
RI,2020-05-14,12016
SC,2020-05-14,8189
SD,2020-05-14,3792
TN,2020-05-14,16588
TX,2020-05-14,45169
UT,2020-05-14,6760
VT,2020-05-14,932
VA,2020-05-14,27813
WA,2020-05-14,18861
WV,2020-05-14,1435
WI,2020-05-14,11449
WY,2020-05-14,701
AL,2020-05-15,11373
AK,2020-05-15,388
AZ,2020-05-15,13169
AR,2020-05-15,4463
CA,2020-05-15,77015
CO,2020-05-15,21207
CT,2020-05-15,36085
DE,2020-05-15,7373
DC,2020-05-15,6871
FL,2020-05-15,44130
GA,2020-05-15,35242
HI,2020-05-15,628
ID,2020-05-15,2389
IL,2020-05-15,90528
IN,2020-05-15,27281
IA,2020-05-15,14049
KS,2020-05-15,8006
KY,2020-05-15,7578
LA,2020-05-15,33903
ME,2020-05-15,1603
MD,2020-05-15,37105
MA,2020-05-15,83421
MI,2020-05-15,49982
MN,2020-05-15,14240
MS,2020-05-15,10801
MO,2020-05-15,10567
MT,2020-05-15,466
NE,2020-05-15,9766
NV,2020-05-15,6733
NH,2020-05-15,3464
NJ,2020-05-15,143905
NM,2020-05-15,5662
NY,2020-05-15,350951
NC,2020-05-15,17190
ND,2020-05-15,1761
OH,2020-05-15,26956
OK,2020-05-15,5086
OR,2020-05-15,3541
PA,2020-05-15,64178
RI,2020-05-15,12219
SC,2020-05-15,8407
SD,2020-05-15,3887
TN,2020-05-15,16917
TX,2020-05-15,46987
UT,2020-05-15,6930
VT,2020-05-15,933
VA,2020-05-15,28672
WA,2020-05-15,19131
WV,2020-05-15,1448
WI,2020-05-15,12037
WY,2020-05-15,716
AL,2020-05-16,11674
AK,2020-05-16,392
AZ,2020-05-16,13631
AR,2020-05-16,4578
CA,2020-05-16,78933
CO,2020-05-16,21604
CT,2020-05-16,36703
DE,2020-05-16,7547
DC,2020-05-16,7042
FL,2020-05-16,44803
GA,2020-05-16,35655
HI,2020-05-16,629
ID,2020-05-16,2419
IL,2020-05-16,92669
IN,2020-05-16,27919
IA,2020-05-16,14328
KS,2020-05-16,8059
KY,2020-05-16,7773
LA,2020-05-16,34183
ME,2020-05-16,1648
MD,2020-05-16,38083
MA,2020-05-16,84933
MI,2020-05-16,50416
MN,2020-05-16,14969
MS,2020-05-16,11123
MO,2020-05-16,10794
MT,2020-05-16,468
NE,2020-05-16,10220
NV,2020-05-16,6810
NH,2020-05-16,3556
NJ,2020-05-16,145089
NM,2020-05-16,5847
NY,2020-05-16,353136
NC,2020-05-16,18009
ND,2020-05-16,1848
OH,2020-05-16,27476
OK,2020-05-16,5237
OR,2020-05-16,3612
PA,2020-05-16,65228
RI,2020-05-16,12434
SC,2020-05-16,8661
SD,2020-05-16,3959
TN,2020-05-16,17204
TX,2020-05-16,47866
UT,2020-05-16,7068
VT,2020-05-16,934
VA,2020-05-16,29683
WA,2020-05-16,19336
WV,2020-05-16,1470
WI,2020-05-16,12551
WY,2020-05-16,741
AL,2020-05-17,11771
AK,2020-05-17,396
AZ,2020-05-17,13937
AR,2020-05-17,4759
CA,2020-05-17,80366
CO,2020-05-17,21909
CT,2020-05-17,37419
DE,2020-05-17,7670
DC,2020-05-17,7123
FL,2020-05-17,45580
GA,2020-05-17,35954
HI,2020-05-17,630
ID,2020-05-17,2421
IL,2020-05-17,94360
IN,2020-05-17,28419
IA,2020-05-17,14651
KS,2020-05-17,8066
KY,2020-05-17,7793
LA,2020-05-17,34498
ME,2020-05-17,1687
MD,2020-05-17,38920
MA,2020-05-17,86010
MI,2020-05-17,51054
MN,2020-05-17,15677
MS,2020-05-17,11296
MO,2020-05-17,11069
MT,2020-05-17,468
NE,2020-05-17,10348
NV,2020-05-17,6935
NH,2020-05-17,3596
NJ,2020-05-17,146334
NM,2020-05-17,5938
NY,2020-05-17,355037
NC,2020-05-17,18537
ND,2020-05-17,1900
OH,2020-05-17,27925
OK,2020-05-17,5310
OR,2020-05-17,3623
PA,2020-05-17,65745
RI,2020-05-17,12674
SC,2020-05-17,8816
SD,2020-05-17,3987
TN,2020-05-17,17391
TX,2020-05-17,48828
UT,2020-05-17,7238
VT,2020-05-17,940
VA,2020-05-17,30388
WA,2020-05-17,19514
WV,2020-05-17,1492
WI,2020-05-17,12754
WY,2020-05-17,754
AL,2020-05-18,12086
AK,2020-05-18,399
AZ,2020-05-18,14170
AR,2020-05-18,4813
CA,2020-05-18,81943
CO,2020-05-18,22174
CT,2020-05-18,38116
DE,2020-05-18,7869
DC,2020-05-18,7270
FL,2020-05-18,46434
GA,2020-05-18,36634
HI,2020-05-18,630
ID,2020-05-18,2455
IL,2020-05-18,96778
IN,2020-05-18,28897
IA,2020-05-18,14955
KS,2020-05-18,8439
KY,2020-05-18,8041
LA,2020-05-18,34832
ME,2020-05-18,1713
MD,2020-05-18,39882
MA,2020-05-18,87052
MI,2020-05-18,51853
MN,2020-05-18,16372
MS,2020-05-18,11432
MO,2020-05-18,11225
MT,2020-05-18,470
NE,2020-05-18,10625
NV,2020-05-18,7059
NH,2020-05-18,3652
NJ,2020-05-18,148039
NM,2020-05-18,6096
NY,2020-05-18,356278
NC,2020-05-18,19121
ND,2020-05-18,1931
OH,2020-05-18,28455
OK,2020-05-18,5398
OR,2020-05-18,3687
PA,2020-05-18,66676
RI,2020-05-18,12795
SC,2020-05-18,8942
SD,2020-05-18,4027
TN,2020-05-18,17767
TX,2020-05-18,49788
UT,2020-05-18,7384
VT,2020-05-18,940
VA,2020-05-18,31140
WA,2020-05-18,19756
WV,2020-05-18,1502
WI,2020-05-18,12912
WY,2020-05-18,766
AL,2020-05-19,12376
AK,2020-05-19,399
AZ,2020-05-19,14566
AR,2020-05-19,4923
CA,2020-05-19,83981
CO,2020-05-19,22454
CT,2020-05-19,38430
DE,2020-05-19,8037
DC,2020-05-19,7434
FL,2020-05-19,46936
GA,2020-05-19,37214
HI,2020-05-19,631
ID,2020-05-19,2476
IL,2020-05-19,98298
IN,2020-05-19,29402
IA,2020-05-19,15296
KS,2020-05-19,8488
KY,2020-05-19,8205
LA,2020-05-19,35161
ME,2020-05-19,1741
MD,2020-05-19,41664
MA,2020-05-19,87925
MI,2020-05-19,52337
MN,2020-05-19,17038
MS,2020-05-19,11704
MO,2020-05-19,11369
MT,2020-05-19,471
NE,2020-05-19,10846
NV,2020-05-19,7169
NH,2020-05-19,3721
NJ,2020-05-19,149013
NM,2020-05-19,6192
NY,2020-05-19,357757
NC,2020-05-19,19762
ND,2020-05-19,1994
OH,2020-05-19,28953
OK,2020-05-19,5489
OR,2020-05-19,3726
PA,2020-05-19,67404
RI,2020-05-19,12951
SC,2020-05-19,9056
SD,2020-05-19,4085
TN,2020-05-19,18301
TX,2020-05-19,51080
UT,2020-05-19,7530
VT,2020-05-19,944
VA,2020-05-19,32145
WA,2020-05-19,19988
WV,2020-05-19,1514
WI,2020-05-19,13200
WY,2020-05-19,776
AL,2020-05-20,13052
AK,2020-05-20,402
AZ,2020-05-20,14897
AR,2020-05-20,5003
CA,2020-05-20,86125
CO,2020-05-20,22769
CT,2020-05-20,39017
DE,2020-05-20,8194
DC,2020-05-20,7551
FL,2020-05-20,47463
GA,2020-05-20,38162
HI,2020-05-20,633
ID,2020-05-20,2506
IL,2020-05-20,100713
IN,2020-05-20,29986
IA,2020-05-20,15868
KS,2020-05-20,8661
KY,2020-05-20,8336
LA,2020-05-20,35439
ME,2020-05-20,1819
MD,2020-05-20,42442
MA,2020-05-20,88970
MI,2020-05-20,52988
MN,2020-05-20,17679
MS,2020-05-20,11967
MO,2020-05-20,11510
MT,2020-05-20,478
NE,2020-05-20,11119
NV,2020-05-20,7301
NH,2020-05-20,3868
NJ,2020-05-20,150399
NM,2020-05-20,6338
NY,2020-05-20,359235
NC,2020-05-20,20221
ND,2020-05-20,2095
OH,2020-05-20,29437
OK,2020-05-20,5532
OR,2020-05-20,3801
PA,2020-05-20,68151
RI,2020-05-20,13356
SC,2020-05-20,9175
SD,2020-05-20,4177
TN,2020-05-20,18534
TX,2020-05-20,52369
UT,2020-05-20,7717
VT,2020-05-20,944
VA,2020-05-20,32908
WA,2020-05-20,20110
WV,2020-05-20,1567
WI,2020-05-20,13779
WY,2020-05-20,787
AL,2020-05-21,13414
AK,2020-05-21,402
AZ,2020-05-21,15315
AR,2020-05-21,5458
CA,2020-05-21,88488
CO,2020-05-21,23161
CT,2020-05-21,39208
DE,2020-05-21,8386
DC,2020-05-21,7788
FL,2020-05-21,48667
GA,2020-05-21,38969
HI,2020-05-21,637
ID,2020-05-21,2534
IL,2020-05-21,102995
IN,2020-05-21,30673
IA,2020-05-21,16170
KS,2020-05-21,8771
KY,2020-05-21,8475
LA,2020-05-21,36627
ME,2020-05-21,1877
MD,2020-05-21,43645
MA,2020-05-21,90084
MI,2020-05-21,53468
MN,2020-05-21,18209
MS,2020-05-21,12222
MO,2020-05-21,11657
MT,2020-05-21,479
NE,2020-05-21,11423
NV,2020-05-21,7404
NH,2020-05-21,3935
NJ,2020-05-21,151472
NM,2020-05-21,6472
NY,2020-05-21,361313
NC,2020-05-21,20934
ND,2020-05-21,2229
OH,2020-05-21,30168
OK,2020-05-21,5680
OR,2020-05-21,3817
PA,2020-05-21,69252
RI,2020-05-21,13571
SC,2020-05-21,9379
SD,2020-05-21,4177
TN,2020-05-21,18970
TX,2020-05-21,53441
UT,2020-05-21,7876
VT,2020-05-21,950
VA,2020-05-21,34137
WA,2020-05-21,20280
WV,2020-05-21,1603
WI,2020-05-21,14172
WY,2020-05-21,801
AL,2020-05-22,13670
AK,2020-05-22,404
AZ,2020-05-22,15608
AR,2020-05-22,5612
CA,2020-05-22,90801
CO,2020-05-22,23456
CT,2020-05-22,39640
DE,2020-05-22,8529
DC,2020-05-22,7893
FL,2020-05-22,49443
GA,2020-05-22,39734
HI,2020-05-22,632
ID,2020-05-22,2595
IL,2020-05-22,105710
IN,2020-05-22,31165
IA,2020-05-22,16510
KS,2020-05-22,9068
KY,2020-05-22,8688
LA,2020-05-22,37048
ME,2020-05-22,1948
MD,2020-05-22,44539
MA,2020-05-22,90889
MI,2020-05-22,53865
MN,2020-05-22,19014
MS,2020-05-22,12624
MO,2020-05-22,11797
MT,2020-05-22,479
NE,2020-05-22,11661
NV,2020-05-22,7531
NH,2020-05-22,4014
NJ,2020-05-22,152719
NM,2020-05-22,6625
NY,2020-05-22,362991
NC,2020-05-22,21661
ND,2020-05-22,2317
OH,2020-05-22,30795
OK,2020-05-22,5849
OR,2020-05-22,3864
PA,2020-05-22,70305
RI,2020-05-22,13736
SC,2020-05-22,9638
SD,2020-05-22,4356
TN,2020-05-22,19364
TX,2020-05-22,54369
UT,2020-05-22,8057
VT,2020-05-22,952
VA,2020-05-22,34950
WA,2020-05-22,20526
WV,2020-05-22,1705
WI,2020-05-22,14768
WY,2020-05-22,803
AL,2020-05-23,14149
AK,2020-05-23,409
AZ,2020-05-23,16040
AR,2020-05-23,5775
CA,2020-05-23,92815
CO,2020-05-23,23932
CT,2020-05-23,40022
DE,2020-05-23,8690
DC,2020-05-23,7966
FL,2020-05-23,50119
GA,2020-05-23,40408
HI,2020-05-23,633
ID,2020-05-23,2626
IL,2020-05-23,108100
IN,2020-05-23,31674
IA,2020-05-23,16898
KS,2020-05-23,9119
KY,2020-05-23,8812
LA,2020-05-23,37165
ME,2020-05-23,2013
MD,2020-05-23,45608
MA,2020-05-23,91662
MI,2020-05-23,54304
MN,2020-05-23,19854
MS,2020-05-23,13005
MO,2020-05-23,11922
MT,2020-05-23,479
NE,2020-05-23,11988
NV,2020-05-23,7769
NH,2020-05-23,4089
NJ,2020-05-23,153104
NM,2020-05-23,6795
NY,2020-05-23,364745
NC,2020-05-23,22731
ND,2020-05-23,2365
OH,2020-05-23,31408
OK,2020-05-23,5960
OR,2020-05-23,3888
PA,2020-05-23,71102
RI,2020-05-23,13952
SC,2020-05-23,9895
SD,2020-05-23,4468
TN,2020-05-23,19765
TX,2020-05-23,55451
UT,2020-05-23,8260
VT,2020-05-23,954
VA,2020-05-23,35749
WA,2020-05-23,20740
WV,2020-05-23,1729
WI,2020-05-23,15196
WY,2020-05-23,813
AL,2020-05-24,14478
AK,2020-05-24,409
AZ,2020-05-24,16339
AR,2020-05-24,5922
CA,2020-05-24,94743
CO,2020-05-24,24140
CT,2020-05-24,40468
DE,2020-05-24,8809
DC,2020-05-24,8110
FL,2020-05-24,50859
GA,2020-05-24,40989
HI,2020-05-24,633
ID,2020-05-24,2650
IL,2020-05-24,110541
IN,2020-05-24,32151
IA,2020-05-24,17434
KS,2020-05-24,9135
KY,2020-05-24,8842
LA,2020-05-24,37293
ME,2020-05-24,2055
MD,2020-05-24,46919
MA,2020-05-24,92675
MI,2020-05-24,54616
MN,2020-05-24,20582
MS,2020-05-24,13252
MO,2020-05-24,12114
MT,2020-05-24,479
NE,2020-05-24,12133
NV,2020-05-24,7886
NH,2020-05-24,4149
NJ,2020-05-24,154154
NM,2020-05-24,6943
NY,2020-05-24,366346
NC,2020-05-24,23231
ND,2020-05-24,2418
OH,2020-05-24,31911
OK,2020-05-24,6037
OR,2020-05-24,3927
PA,2020-05-24,71656
RI,2020-05-24,14065
SC,2020-05-24,10096
SD,2020-05-24,4563
TN,2020-05-24,20116
TX,2020-05-24,56050
UT,2020-05-24,8392
VT,2020-05-24,956
VA,2020-05-24,36244
WA,2020-05-24,20989
WV,2020-05-24,1771
WI,2020-05-24,15573
WY,2020-05-24,813
AL,2020-05-25,14986
AK,2020-05-25,412
AZ,2020-05-25,16561
AR,2020-05-25,6029
CA,2020-05-25,97017
CO,2020-05-25,24256
CT,2020-05-25,40873
DE,2020-05-25,8965
DC,2020-05-25,8225
FL,2020-05-25,51738
GA,2020-05-25,41414
HI,2020-05-25,633
ID,2020-05-25,2664
IL,2020-05-25,112248
IN,2020-05-25,32489
IA,2020-05-25,17628
KS,2020-05-25,9272
KY,2020-05-25,8899
LA,2020-05-25,37916
ME,2020-05-25,2074
MD,2020-05-25,47754
MA,2020-05-25,93271
MI,2020-05-25,54816
MN,2020-05-25,21324
MS,2020-05-25,13458
MO,2020-05-25,12296
MT,2020-05-25,479
NE,2020-05-25,12354
NV,2020-05-25,7959
NH,2020-05-25,4197
NJ,2020-05-25,155092
NM,2020-05-25,7026
NY,2020-05-25,367625
NC,2020-05-25,23997
ND,2020-05-25,2457
OH,2020-05-25,32477
OK,2020-05-25,6090
OR,2020-05-25,3949
PA,2020-05-25,72356
RI,2020-05-25,14065
SC,2020-05-25,10178
SD,2020-05-25,4586
TN,2020-05-25,20533
TX,2020-05-25,56490
UT,2020-05-25,8521
VT,2020-05-25,962
VA,2020-05-25,37727
WA,2020-05-25,21265
WV,2020-05-25,1782
WI,2020-05-25,15857
WY,2020-05-25,843
AL,2020-05-26,15650
AK,2020-05-26,416
AZ,2020-05-26,16783
AR,2020-05-26,6180
CA,2020-05-26,99924
CO,2020-05-26,24553
CT,2020-05-26,41303
DE,2020-05-26,9066
DC,2020-05-26,8334
FL,2020-05-26,52247
GA,2020-05-26,42066
HI,2020-05-26,633
ID,2020-05-26,2699
IL,2020-05-26,113486
IN,2020-05-26,32856
IA,2020-05-26,17999
KS,2020-05-26,9352
KY,2020-05-26,9175
LA,2020-05-26,38252
ME,2020-05-26,2109
MD,2020-05-26,48290
MA,2020-05-26,93693
MI,2020-05-26,55040
MN,2020-05-26,21969
MS,2020-05-26,13731
MO,2020-05-26,12437
MT,2020-05-26,479
NE,2020-05-26,12618
NV,2020-05-26,8059
NH,2020-05-26,4231
NJ,2020-05-26,155764
NM,2020-05-26,7130
NY,2020-05-26,368669
NC,2020-05-26,24188
ND,2020-05-26,2422
OH,2020-05-26,33006
OK,2020-05-26,6137
OR,2020-05-26,3968
PA,2020-05-26,72873
RI,2020-05-26,14210
SC,2020-05-26,10416
SD,2020-05-26,4653
TN,2020-05-26,20960
TX,2020-05-26,57573
UT,2020-05-26,8622
VT,2020-05-26,967
VA,2020-05-26,39342
WA,2020-05-26,21538
WV,2020-05-26,1854
WI,2020-05-26,16141
WY,2020-05-26,850
AL,2020-05-27,16032
AK,2020-05-27,417
AZ,2020-05-27,17262
AR,2020-05-27,6277
CA,2020-05-27,101873
CO,2020-05-27,24775
CT,2020-05-27,41288
DE,2020-05-27,9096
DC,2020-05-27,8406
FL,2020-05-27,52626
GA,2020-05-27,42713
HI,2020-05-27,634
ID,2020-05-27,2731
IL,2020-05-27,114612
IN,2020-05-27,33242
IA,2020-05-27,18446
KS,2020-05-27,9453
KY,2020-05-27,9313
LA,2020-05-27,38694
ME,2020-05-27,2137
MD,2020-05-27,49042
MA,2020-05-27,94220
MI,2020-05-27,55544
MN,2020-05-27,22474
MS,2020-05-27,14044
MO,2020-05-27,12624
MT,2020-05-27,481
NE,2020-05-27,12975
NV,2020-05-27,8150
NH,2020-05-27,4286
NJ,2020-05-27,156628
NM,2020-05-27,7252
NY,2020-05-27,369801
NC,2020-05-27,24787
ND,2020-05-27,2442
OH,2020-05-27,33439
OK,2020-05-27,6229
OR,2020-05-27,4041
PA,2020-05-27,73646
RI,2020-05-27,14353
SC,2020-05-27,10623
SD,2020-05-27,4710
TN,2020-05-27,21360
TX,2020-05-27,59105
UT,2020-05-27,8710
VT,2020-05-27,971
VA,2020-05-27,40249
WA,2020-05-27,21825
WV,2020-05-27,1899
WI,2020-05-27,16786
WY,2020-05-27,860
AL,2020-05-28,16530
AK,2020-05-28,430
AZ,2020-05-28,17763
AR,2020-05-28,6538
CA,2020-05-28,104071
CO,2020-05-28,25116
CT,2020-05-28,41559
DE,2020-05-28,9171
DC,2020-05-28,8492
FL,2020-05-28,53277
GA,2020-05-28,43363
HI,2020-05-28,637
ID,2020-05-28,2770
IL,2020-05-28,116128
IN,2020-05-28,33885
IA,2020-05-28,18672
KS,2020-05-28,9513
KY,2020-05-28,9510
LA,2020-05-28,38907
ME,2020-05-28,2189
MD,2020-05-28,50334
MA,2020-05-28,94895
MI,2020-05-28,55944
MN,2020-05-28,22957
MS,2020-05-28,14372
MO,2020-05-28,12815
MT,2020-05-28,485
NE,2020-05-28,13260
NV,2020-05-28,8247
NH,2020-05-28,4389
NJ,2020-05-28,157815
NM,2020-05-28,7364
NY,2020-05-28,371559
NC,2020-05-28,25616
ND,2020-05-28,2484
OH,2020-05-28,33915
OK,2020-05-28,6270
OR,2020-05-28,4087
PA,2020-05-28,74312
RI,2020-05-28,14494
SC,2020-05-28,10788
SD,2020-05-28,4793
TN,2020-05-28,21763
TX,2020-05-28,60820
UT,2020-05-28,8953
VT,2020-05-28,974
VA,2020-05-28,41401
WA,2020-05-28,22091
WV,2020-05-28,1935
WI,2020-05-28,17476
WY,2020-05-28,876
AL,2020-05-29,17031
AK,2020-05-29,436
AZ,2020-05-29,18465
AR,2020-05-29,6777
CA,2020-05-29,107043
CO,2020-05-29,25602
CT,2020-05-29,41762
DE,2020-05-29,9236
DC,2020-05-29,8538
FL,2020-05-29,54489
GA,2020-05-29,43888
HI,2020-05-29,639
ID,2020-05-29,2804
IL,2020-05-29,117794
IN,2020-05-29,34399
IA,2020-05-29,19019
KS,2020-05-29,9826
KY,2020-05-29,9688
LA,2020-05-29,38907
ME,2020-05-29,2226
MD,2020-05-29,51631
MA,2020-05-29,95512
MI,2020-05-29,56589
MN,2020-05-29,23541
MS,2020-05-29,14790
MO,2020-05-29,12949
MT,2020-05-29,493
NE,2020-05-29,13654
NV,2020-05-29,8375
NH,2020-05-29,4492
NJ,2020-05-29,158844
NM,2020-05-29,7493
NY,2020-05-29,373108
NC,2020-05-29,26735
ND,2020-05-29,2523
OH,2020-05-29,34566
OK,2020-05-29,6338
OR,2020-05-29,4133
PA,2020-05-29,75073
RI,2020-05-29,14635
SC,2020-05-29,11131
SD,2020-05-29,4866
TN,2020-05-29,22199
TX,2020-05-29,62073
UT,2020-05-29,9282
VT,2020-05-29,975
VA,2020-05-29,42533
WA,2020-05-29,22377
WV,2020-05-29,1972
WI,2020-05-29,18050
WY,2020-05-29,891
AL,2020-05-30,17359
AK,2020-05-30,441
AZ,2020-05-30,19255
AR,2020-05-30,7013
CA,2020-05-30,110100
CO,2020-05-30,26084
CT,2020-05-30,42022
DE,2020-05-30,9422
DC,2020-05-30,8717
FL,2020-05-30,55416
GA,2020-05-30,44336
HI,2020-05-30,641
ID,2020-05-30,2840
IL,2020-05-30,119290
IN,2020-05-30,35064
IA,2020-05-30,19336
KS,2020-05-30,9847
KY,2020-05-30,9887
LA,2020-05-30,39682
ME,2020-05-30,2282
MD,2020-05-30,52662
MA,2020-05-30,96301
MI,2020-05-30,56848
MN,2020-05-30,24200
MS,2020-05-30,15229
MO,2020-05-30,13118
MT,2020-05-30,505
NE,2020-05-30,13905
NV,2020-05-30,8519
NH,2020-05-30,4545
NJ,2020-05-30,159608
NM,2020-05-30,7624
NY,2020-05-30,374471
NC,2020-05-30,27761
ND,2020-05-30,2557
OH,2020-05-30,35034
OK,2020-05-30,6418
OR,2020-05-30,4185
PA,2020-05-30,75789
RI,2020-05-30,14819
SC,2020-05-30,11394
SD,2020-05-30,4960
TN,2020-05-30,22676
TX,2020-05-30,63396
UT,2020-05-30,9551
VT,2020-05-30,977
VA,2020-05-30,43611
WA,2020-05-30,22618
WV,2020-05-30,1989
WI,2020-05-30,18515
WY,2020-05-30,898
AL,2020-05-31,17952
AK,2020-05-31,469
AZ,2020-05-31,19936
AR,2020-05-31,7253
CA,2020-05-31,113114
CO,2020-05-31,26364
CT,2020-05-31,42201
DE,2020-05-31,9498
DC,2020-05-31,8801
FL,2020-05-31,56155
GA,2020-05-31,45051
HI,2020-05-31,642
ID,2020-05-31,2855
IL,2020-05-31,120588
IN,2020-05-31,35429
IA,2020-05-31,19621
KS,2020-05-31,9878
KY,2020-05-31,9937
LA,2020-05-31,40021
ME,2020-05-31,2325
MD,2020-05-31,53456
MA,2020-05-31,96965
MI,2020-05-31,57355
MN,2020-05-31,24860
MS,2020-05-31,15501
MO,2020-05-31,13297
MT,2020-05-31,515
NE,2020-05-31,14101
NV,2020-05-31,8628
NH,2020-05-31,4651
NJ,2020-05-31,160445
NM,2020-05-31,7689
NY,2020-05-31,375575
NC,2020-05-31,28686
ND,2020-05-31,2580
OH,2020-05-31,35513
OK,2020-05-31,6506
OR,2020-05-31,4243
PA,2020-05-31,76218
RI,2020-05-31,14928
SC,2020-05-31,11861
SD,2020-05-31,4993
TN,2020-05-31,22832
TX,2020-05-31,64974
UT,2020-05-31,9829
VT,2020-05-31,981
VA,2020-05-31,44607
WA,2020-05-31,22814
WV,2020-05-31,2010
WI,2020-05-31,18684
WY,2020-05-31,903
